ID,Edad,Género,Estado Civil,Tipo de Contrato,Nivel de Responsabilidad,Satisfacción Laboral,Nivel de Estrés,Texto,Fecha y Hora,Estado de Estrés,Consejo para el Estrés
45,50,F,Casado,Tiempo Completo,Bajo,2,4,El ambiente laboral hoy fue muy relajado y agradable.,2025-01-11 10:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
93,37,M,Soltero,Tiempo Completo,Bajo,3,1,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-09-10 14:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
30,30,M,Soltero,Tiempo Completo,Alto,2,5,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-05-30 13:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
16,56,F,Soltero,Tiempo Parcial,Alto,4,10,Me siento frustrado porque no tengo los recursos necesarios para hacer mi trabajo.,2024-04-21 13:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
40,32,M,Divorciado,Tiempo Completo,Alto,3,6,Me siento frustrado por la falta de apoyo de mi equipo.,2024-11-18 10:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
19,44,M,Divorciado,Tiempo Parcial,Alto,4,5,Me siento feliz de haber terminado un proyecto importante hoy.,2024-06-21 03:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
18,21,F,Soltero,Tiempo Completo,Medio,1,1,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2024-07-07 09:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,3,7,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-06-23 10:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
78,35,M,Casado,Tiempo Completo,Bajo,1,5,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-06-15 13:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
47,45,M,Divorciado,Tiempo Parcial,Alto,1,3,Me encanta cuando todo se sincroniza perfectamente en el equipo.,2024-12-20 11:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
66,43,F,Divorciado,Tiempo Parcial,Bajo,1,2,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-10-29 23:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
92,57,M,Casado,Tiempo Parcial,Bajo,4,6,Me siento frustrado por la falta de comunicación en el equipo.,2024-05-04 01:06:38.997,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
94,48,F,Casado,Tiempo Parcial,Alto,2,8,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-11-06 07:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
38,53,M,Soltero,Tiempo Parcial,Bajo,4,4,"Hoy fue un día muy desafiante, pero aprendí mucho en el proceso.",2024-04-12 08:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
51,42,F,Divorciado,Tiempo Completo,Alto,4,7,Me siento abrumado por la cantidad de responsabilidades que tengo.,2024-11-25 19:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
63,38,M,Casado,Tiempo Completo,Medio,1,3,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2025-01-05 15:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
4,37,M,Casado,Tiempo Parcial,Bajo,3,2,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas.",2024-10-18 07:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
1,33,M,Casado,Tiempo Parcial,Alto,2,5,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2024-10-15 20:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
8,31,F,Casado,Tiempo Parcial,Alto,1,3,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-09-16 03:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
29,31,F,Casado,Tiempo Completo,Medio,2,3,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-06-19 21:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
55,25,M,Soltero,Tiempo Completo,Alto,4,5,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-07-08 22:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
3,55,M,Casado,Tiempo Parcial,Medio,2,4,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2025-02-12 08:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
32,33,M,Casado,Tiempo Parcial,Alto,2,4,"Hoy fue un día muy productivo, logré avanzar en todos los proyectos importantes.",2025-02-28 03:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
10,51,F,Casado,Tiempo Completo,Alto,3,7,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-10-13 00:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
74,34,F,Soltero,Tiempo Completo,Bajo,1,4,"La energía del equipo hoy fue increíble, todos colaboramos al máximo.",2024-08-10 14:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
83,43,M,Casado,Tiempo Completo,Bajo,2,4,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-11-20 15:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
34,42,F,Casado,Tiempo Completo,Alto,2,4,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-04-05 21:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
97,25,F,Divorciado,Tiempo Parcial,Alto,4,2,"Hoy sentí que todo encajaba perfectamente, como un rompecabezas bien armado.",2024-11-03 14:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
87,39,M,Casado,Tiempo Parcial,Alto,4,1,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-09-01 03:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
55,25,M,Soltero,Tiempo Completo,Alto,2,7,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2025-01-15 17:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
92,57,M,Casado,Tiempo Parcial,Bajo,1,7,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-08-27 11:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
32,33,M,Casado,Tiempo Parcial,Alto,2,2,"No puedo con la cantidad de correos que tengo sin leer, necesito un respiro.",2024-10-17 06:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
50,43,F,Divorciado,Tiempo Parcial,Alto,2,1,Me siento feliz de haber terminado un proyecto importante hoy.,2025-01-09 17:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
7,37,M,Divorciado,Tiempo Completo,Medio,3,5,Me siento agotado después de un día lleno de actividades y responsabilidades.,2024-05-21 23:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
93,37,M,Soltero,Tiempo Completo,Bajo,1,6,Me siento frustrado por la falta de apoyo de mi equipo.,2024-11-24 06:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
8,31,F,Casado,Tiempo Parcial,Alto,3,5,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2025-02-28 20:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
65,32,F,Soltero,Tiempo Completo,Alto,1,9,"Me siento agotado después de un día lleno de actividades y responsabilidades.El ambiente laboral hoy fue muy colaborativo y enriquecedor.Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.Me siento feliz de haber terminado un proyecto importante hoy.El estrés no me deja disfrutar de los pequeños logros del día.Hoy fue un día muy relajado, pude trabajar a mi propio ritmo.Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.El equipo hoy demostró un gran compromiso con los objetivos del proyecto.Hoy fue un día muy caótico, pero logré mantener la calma y resolver los problemas.Me siento motivado por las nuevas oportunidades que se presentaron hoy.El estrés me está afectando tanto que no puedo concentrarme en nada.Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.Me siento frustrado porque no tengo suficiente tiempo para hacer todo lo que necesito.El ambiente laboral hoy fue muy positivo y lleno de buenas vibras.Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.Me siento agradecido por el apoyo que recibí de mis compañeros hoy.El estrés no me deja disfrutar de los momentos de descanso.Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.Me siento abrumado por la cantidad de responsabilidades que tengo.El equipo hoy trabajó de manera muy eficiente y coordinada.Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.Me siento agotado después de un día lleno de reuniones y tareas.El ambiente laboral hoy fue muy relajado y agradable.",2024-04-14 04:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
57,56,F,Casado,Tiempo Completo,Bajo,1,1,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-04-05 06:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
67,28,M,Divorciado,Tiempo Parcial,Bajo,1,5,El ambiente en la oficina hoy fue muy animado y lleno de energía positiva.,2024-07-20 12:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
88,47,F,Casado,Tiempo Completo,Alto,3,9,Me siento frustrado por la falta de apoyo de mi equipo.,2024-09-07 08:06:38.997,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
87,39,M,Casado,Tiempo Parcial,Alto,3,5,El exceso de reuniones me está agotando.,2025-01-20 09:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
59,40,M,Soltero,Tiempo Completo,Alto,3,1,"La energía del equipo hoy fue increíble, todos colaboramos al máximo.",2024-10-02 11:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
72,27,F,Divorciado,Tiempo Parcial,Bajo,4,9,El ambiente laboral hoy fue muy negativo y desmotivador.,2025-01-31 06:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
54,21,M,Casado,Tiempo Completo,Medio,3,7,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-09-29 17:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
67,28,M,Divorciado,Tiempo Parcial,Bajo,4,1,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-04-12 10:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
51,42,F,Divorciado,Tiempo Completo,Alto,4,2,El apoyo de mis compañeros hoy fue fundamental para superar los obstáculos.,2024-03-25 00:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
97,25,F,Divorciado,Tiempo Parcial,Alto,4,5,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas y objetivos.",2024-09-21 17:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
92,57,M,Casado,Tiempo Parcial,Bajo,2,4,El ambiente laboral hoy fue muy colaborativo y enriquecedor.,2024-06-25 00:06:38.997,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
8,31,F,Casado,Tiempo Parcial,Alto,2,1,El estrés no me deja disfrutar de los momentos de descanso.,2024-04-17 14:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
34,42,F,Casado,Tiempo Completo,Alto,2,2,El estrés me está afectando tanto que no puedo concentrarme en nada.,2025-03-08 16:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
35,27,F,Casado,Tiempo Parcial,Medio,4,10,No puedo evitar sentirme estresado por los cambios constantes en el proyecto.,2024-06-06 01:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
96,46,M,Divorciado,Tiempo Parcial,Medio,4,3,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-03-27 11:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
88,47,F,Casado,Tiempo Completo,Alto,1,2,"Hoy fue un día muy satisfactorio, cumplí con todas mis metas.",2024-03-30 12:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
78,35,M,Casado,Tiempo Completo,Bajo,4,9,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-11-07 20:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
32,33,M,Casado,Tiempo Parcial,Alto,2,8,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-06-15 13:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
46,29,F,Soltero,Tiempo Parcial,Bajo,4,9,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2025-02-26 00:06:38.997,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
16,56,F,Soltero,Tiempo Parcial,Alto,4,2,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2024-10-10 21:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
68,47,M,Casado,Tiempo Completo,Medio,1,5,Me siento agotado después de un día lleno de actividades y responsabilidades.,2024-10-14 19:06:38.997,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
37,27,F,Casado,Tiempo Parcial,Bajo,4,4,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2024-03-20 16:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
54,21,M,Casado,Tiempo Completo,Medio,3,4,El apoyo de mi equipo me ayudó mucho hoy.,2024-08-06 01:06:38.997,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
85,39,M,Divorciado,Tiempo Completo,Medio,1,6,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-05-28 21:06:38.997,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
14,39,F,Divorciado,Tiempo Completo,Bajo,4,10,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-12-20 16:06:38.997,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
95,31,F,Casado,Tiempo Completo,Medio,4,5,"El equipo trabajó muy bien hoy, todos colaboraron de manera eficiente.",2024-08-07 16:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
55,25,M,Soltero,Tiempo Completo,Alto,1,2,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-06-16 03:06:38.997,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
48,36,M,Divorciado,Tiempo Parcial,Bajo,4,4,Me siento agradecido por el apoyo de mis compañeros.,2024-05-27 14:06:38.997,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
